text,size
inequality,1
inexorably,1
infamous,1
infant,1
inferior,1
inferiority,1
infested,2
inflated,1
inflicted,1
influence,1
influencing,1
influx,1
info,3
information,6
infosys,3
infrastructure,2
ing,1
ingraham,1
ingrahamangle,5
inindia,2
initial,2
initiative,1
initiatives,1
inmigraci,1
inmigracion,1
inmigrantes,1
innocence,1
innocent,1
innovation,4
innovative,1
inquiry,1
insee,1
inside,1
insider,1
insight,2
insist,1
inspections,1
inspired,1
instance,2
instantly,1
instead,4
institute,1
institutions,2
insult,1
insurance,1
insurer,1
intc,4
integrity,1
intel,17
intelarizona,1
inteloregon,1
intels,1
intelsantaclara,1
intend,1
intended,3
intent,2
intention,1
intercourse,1
interest,2
interested,1
interesting,6
interests,1
interlopers,1
international,7
interned,1
internet,1
internetbillofrights,1
interpretation,4
interpreter,1
interview,4
interviewed,1
interviewing,1
interviews,1
intimidate,1
intl,1
introduced,1
introspecting,1
introspection,1
intrusive,1
invasion,10
invasions,1
invested,1
investigaci,1
investigate,2
investigated,12
investigating,1
investigation,2
investing,3
investors,2
invite,1
invited,1
involved,4
involving,2
ioo,1
iranians,1
iraq,2
iron,1
irrelevant,1
irri_online,13
irs,1
irving,2
islamic,1
islamophobic,1
islands,1
isn,6
isquared,8
isquaredact,5
issuance,1
issue,10
issued,4
issues,8
issuing,1
italian,1
italy,2
item,1
iti,1
itjobs,14
itproject,6
itserve,16
itservealliance,1
itserveorg,17
iufosgomer,1
ivankatrump,2
ive,2
j_gelatt,1
jack,1
jackass,1
jackjaypalmer,13
jailed,1
jajjabor,1
jakchen,1
jamaica,1
jammu,1
jan,1
janata,1
jang,1
japan,1
japanese,1
jaswant,1
java,6
jcokhztmuc,1
jee,1
jeered,1
jeffbezos,1
jeffflake,21
jeffroy,2
jeffsessions,18
jennisjose,2
jeopardy,2
jerkihvzwg,1
jesdybcutk,1
jest,1
jets,2
jew,1
jib,1
jig,1
jimmy,1
jleighsaucedo,1
jmdyysbpuq,1
jntu,4
jntua,1
jntuh,1
jntuk,1
job,50
jobeeswing,2
jobless,1
jobloss,1
jobs,121
jobsearch,1
jobseekers,3
john,1
johncornyn,3
join,2
joined,1
joint,1
joke,1
jose,2
joseph,1
journalism,1
journalists,1
jr,2
judge,1
judiciary,1
juleschancel,2
juliangillmusic,1
july,1
june,3
jungle,1
jungmin,1
junior,1
junkies,1
jurisdiction,2
justice,2
justintrudeau,2
juveniles,1
jyzrzdhzsg,1
jztdvckwzp,2
kag,1
kaku,1
kalra,1
kang,1
kansas,1
karen,1
karma,1
kashmir,2
katherine,1
katiecgoldsmith,13
kaus,1
kausmickey,1
kdltufieds,1
keep,29
keepamericagreat,1
keeping,1
keeps,3
keithellison,1
kelemencari,1
kellyannepolls,1
kent,1
kenyan,1
kept,1
key,5
keys,2
khabarovsk,1
khalra,1
kickback,1
kickbacks,1
kicks,1
kid,1
kidmfrxmoq,1
kidnapped,2
kidnapping,1
kids,17
kiled,1
kill,40
killed,5
killer,1
killing,4
kills,1
kind,7
kinda,1
kinder,2
kindergartens,1
kinds,7
king,2
kingdom,1
kiss,3
kissimmee,1
kjquilolcq,1
kma,1
knees,1
knew,4
knights,1
know,28
knowledge,2
known,6
knows,2
korea,2
krikorian,1
kvfyyhmite,1
kvpsqdzyky,1
kvypoynilt,1
label,1
labor,38
labour,1
lack,8
lacking,4
lady,1
laid,7
lakes,1
lakh,1
land,8
landed,1
landlords,1
lands,1
lane,1
large,2
largely,2
largest,6
las,2
last,15
late,3
later,1
latest,15
latin,2
latinos,1
latterly,1
lauer,1
launch,1
laundering,1
laura,2
lauradfrancis,9
law,14
lawful,1
lawmakers,1
laws,3
lawsuit,2
lawyer,3
lawyers,5
lax,1
lay,2
laying,1
layoff,1
layoffs,7
lazy,2
lbostonfk,2
lc,2
lca,9
lcas,1
lead,5
leader,1
leaders,4
leadership,1
leadright,1
leads,1
leaked,1
learn,1
learned,2
learning,2
least,9
leave,7
leaves,4
leaving,4
led,2
leeches,2
left,9
legal,14
legalimmigrants,1
legally,4
legislation,1
legit,1
len,2
lengthy,1
leos,1
less,17
lesson,1
let,17
lets,2
letter,1
letters,1
letting,1
level,5
levels,4
lewis,1
lexuses,1
lgbtq,1
lglolcxmai,1
lhbzxfdude,1
liars,1
liberal,3
liberals,1
liberty,1
libertytarian,1
librals,1
libtards,1
lick,1
lie,4
lies,6
life,12
lift,1
light,2
lights,1
like,59
likely,3
limbo,3
limit,1
limitation,3
limits,2
line,3
linear,1
link,2
linked,2
links,2
list,6
listed,1
listen,2
listening,1
literally,1
little,1
live,14
lived,2
livelihood,1
liver,1
lives,4
livestreaming,1
living,6
liz,1
ll,5
llc,1
llwukxnmev,1
lmt,1
lmtqxljpjt,1
load,1
loan,1
loans,5
lobbies,2
lobby,1
lobbying,2
local,4
located,1
locations,1
lockheed,2
lockouts,1
lodged,5
loggerheads,1
logic,1
logic_observer,1
logicalgong,1
lol,4
london,1
long,12
longer,1
look,14
looking,4
looks,4
loophole,2
loopholes,2
loopholws,1
loose,1
loosen,1
loosing,1
los,2
lose,1
loses,1
losing,5
loss,4
lost,5
lostall,1
lot,11
lots,1
lottery,19
louis,1
love,4
loves,1
low,12
lowe,1
lower,7
lowering,1
lowest,3
lowlife,1
lrb,1
luck,5
lucky,1
luis,1
lunches,1
lung,1
lured,1
luther,1
luxemburg,2
lying,1
lynch,1
lzeoczohqn,1
ma,14
maajidnawaz,1
mabna,1
mac,1
machines,1
macho,1
made,11
mafia,1
maga,70
magavoice,1
magic,1
mahal,1
maheshhegde,1
main,1
maintain,2
maintained,1
major,2
majority,8
mak,1
make,31
maker,2
makers,1
makes,7
maketheworldsafeagain,1
making,11
makrandparanspe,1
male,3
males,2
mall,2
man,5
manage,3
management,4
manager,2
managers,5
mandated,3
manekagandhibjp,1
mangoes,1
manipulate,1
manipulated,4
mannkibaat_pmo,1
manufacturing,1
manusmriti,1
mao,1
mapoli,4
mar,1
maralago,1
march,5
market,5
markskrikorian,1
marriage,1
marriages,1
married,1
marriott,2
marry,3
martin,3
mass,6
massachusetts,1
massacre,1
massago,5
massdems,2
masses,1
massgovernor,5
massive,6
master,5
mastercardstl,1
masters,5
masturbating,3
masturbation,2
match,2
matches,1
math,3
mathematicians,1
mathematics,1
matter,5
mattyglesias,1
mavchicago,14
mavni,2
max,1
maximum,1
may,18
maybe,10
maygod,1
mayors,1
mccaskilloffice,5
mcdonalds,1
mckinley,1
mcluhan,1
meals,2
meamadad,1
mean,5
meaning,1
means,6
meantime,1
meanwhile,1
meaquery,1
media,20
median,1
medical,2
meet,4
meeting,2
meetings,1
meetu_munjal,1
meezmlybqz,1
meghalaya,1
melania,2
melanoma,1
mellon,1
members,4
memo,3
memoirwriting,1
memorandum,3
memorandums,1
men,5
mental,1
mentally,2
mention,3
mentioned,2
merchant,3
mercnews,2
mercury,2
mercy,1
merit,2
mess,2
message,1
met,8
metastasize,1
methodist,1
meticulously,1
metoo,7
metro,6
metropolitan,1
metros,4
metrosexuals,1
mex,1
mexican,1
mexicans,1
mexico,6
mfte,1
mgmt,1
mh,1
mhjzozclbb,1
miami,1
michael,4
michellemalkin,22
michigan,1
michio,1
mickey,1
microsoft,5
mid,1
middle,8
middleclass,1
middleman,1
might,7
migrants,1
migration,2
migrationpolicy,4
mike_beacham,1
mikepencevp,1
mikeroweworks,2
mile,1
militants,1
military,9
militia,1
militias,1
mill,2
millennials,2
million,17
millions,8
milliporesigma,1
milwaukee,1
min,2
mind,2
mindrational,3
minds,2
mine,2
minglebox,1
minimized,1
minimum,2
minister,1
ministrywcd,3
minor,2
minority,2
miserable,1
misled,1
misrepresentation,1
miss,1
missing,1
mistake,1
misused,1
mit,2
mixed,1
mjakbar,2
mlk,1
mlnwophwdv,1
mnf,1
mo,1
mob,3
mobilized,1
mock,4
mocked,1
model,4
modelo,1
modern,2
moguls,1
molestation,1
molotavcocktail,1
mom,2
mon,1
monday,9
mondaymotivation,1
mondelez,1
money,22
mongers,1
monkeys,1
monopolies,1
monopolization,1
monopoly,1
month,5
months,4
moratorium,1
moreno,1
morgan,2
morning_joe,1
morningjoe,1
morningmika,1
morocco,1
moronic,1
mortal,1
mortality,1
moscow,1
mostly,7
mosul,2
mother,3
mothers,1
motorcycle,1
motors,1
mountains,1
mounts,1
mouth,2
mouthed,1
mouths,1
movassaghilaw,1
move,2
moved,2
movement,4
movements,1
movie,1
moving,2
mpi,2
mri,2
mscontrariansci,1
msjasmeet,2
mstthinskin,1
msu,1
mtgonefishing,2
much,15
muhtar,1
mukulsathe,4
multi,15
multiple,25
mumbai,4
murder,2
musi,1
muslim,2
muslimanity,1
mwouczpqcv,1
myth,1
nadella,1
naharnet,1
name,5
names,1
narendramodi,6
narrate,1
nasa,1
nasscom,2
nathalie,1
nation,8
national,3
nationalism,1
nationality,7
nations,2
native,4
natives,1
natl,2
naturalization,2
naturalizedu,1
nature,2
navas,1
navbharattimes,1
navedtx,6
nc,1
ncwindia,3
ndtv,6
ndvhnnjyww,1
nearby,1
nearly,3
neatoday,1
nebraska,1
necessary,1
neck,1
need,47
needed,5
needing,1
needs,13
negative,1
negativelaffected,1
negativity,2
nehru,1
neighbor,2
neighborhoods,1
neighbors,2
neighbouring,1
neiltyson,1
neoliberal,3
neoliberalisitic,1
nepotism,1
nest,1
nestle,1
net,5
netflix,1
network,2
neutrality,1
never,17
newamericanecon,1
newjersey,1
news,20
newsbharati,2
newsbytesapp,1
newsletter,1
newspaper,1
newspapers,2
newsweek,1
newtgingrich,2
newyork,2
next,8
nfapresearch,5
nflaktvhvl,1
ngrxeeqftj,1
nicanor,1
nice,4
nickthompcircus,3
nigerian,2
nih,1
nikas,1
nine,2
nixon,1
nj,1
nkgchfxjzs,1
nmgvkmixkf,1
nmhqhesuya,1
nncjxclqjj,1
nnqccgxmpd,1
nobody,4
nodaca,2
nogreencards,2
nojobsnovotes,3
non,11
none,2
nonimmigrant,3
noone,1
nope,1
norma_group,5
normal,2
normandy,1
norms,1
north,4
northkorea,1
note,1
noteworthypoint,11
nothing,8
notice,1
noticed,1
notion,1
notorious,1
nra,1
nri,8
nriabandonedwives,1
ntgnnwfzel,1
ntvtelugu,1
nuclear,2
nuhlottphi,1
number,23
numbers,7
numbersusa,14
numerous,1
nun,1
nunnagppxs,1
nursing,1
nutshell,1
nwysnmrrfu,1
nxt,2
ny,4
nyc,2
nyoooztv,1
nytimes,3
nz,2
oann,1
oayjmlscnh,1
obama,13
obamas,1
obligation,1
obnoxious,1
observation,1
obsession,1
obsn,1
obtain,2
obtained,2
oburvdyliw,1
obvious,1
obviously,1
occasions,1
occupation,1
occupations,3
occur,1
occurred,1
ochisor,1
ocloo,1
october,1
odd,1
odds,2
offenders,3
offense,1
offensive,1
offer,3
offered,1
offering,3
offers,1
offic,1
office,5
officer,3
officers,3
official,2
officially,3
officials,2
offshored,2
offshoring,4
oflc,1
oft,1
often,4
oh,4
oig,1
oil,1
ok,3
oklahoma,1
old,22
older,6
olds,1
ole,1
oligarchs,4
omg,1
onblick,3
one,58
ones,7
ongoing,1
onsite,4
onslaught,1
op,1
open,7
opened,6
opening,5
opens,4
operate,2
operated,1
operates,2
operating,1
operation,1
operations,2
operative,1
opinions,2
opportunities,2
opportunity,7
oppose,1
opposed,1
opposite,1
oprah,1
opt,89
optimism,1
option,1
optnation,5
opts,2
order,5
ordered,1
oregon,1
oreo,1
oreos,1
org,2
organ,2
organisation,1
organization,2
organizations,2
organize,1
organized,1
origin,1
original,1
orrimmigration,1
orrinhatch,2
os,1
oszzdyrvxc,1
others,5
otherwise,1
ourelitesneversaythat,1
outage,1
outages,1
outcome,3
outdated,1
outgoing,1
outlook,1
outrage,1
outrageous,2
outrageously,1
outside,2
outsourced,4
outsourcers,1
outsourcing,5
ovcfupifpr,1
overall,1
overcrowding,1
overdosed,1
overdoses,2
overeating,1
overrun,2
overseas,1
overseeing,1
oversees,1
overshadowed,1
oversupply,1
overwhelming,1
owner,3
owners,2
ownership,1
owr,2
ozkan,1
pac,1
package,2
packard,1
packing,1
paedophile,2
page,1
paid,9
painful,1
pair,2
pakistan,3
pakistanis,1
palace,1
palmolive,1
papa,1
papers,1
paperwork,1
para,3
parallel,1
parasites,4
paratroopers,1
parent,2
parents,7
park,3
parliament,1
part,27
particularly,1
parties,1
partner,2
partners,1
party,4
pass,1
passed,2
passenger,2
passengers,1
passes,1
passing,1
passports,2
passportsevamea,1
past,7
path,3
pathway,2
patrick,1
patrickhussion,1
patriotic,2
patriots,1
patrol,2
pattern,1
pay,41
paychecks,1
payers,1
paying,15
payments,1
payouts,1
payroll,6
pays,5
pdurao_durao,1
peace,1
peak,1
peanuts,1
pedophilia,1
peek,2
pelosi,1
pence,1
pending,4
penetrated,1
pension,1
pensions,1
pentagon,1
peopl,1
people,63
peoples,2
per,22
percent,5
percentage,1
perfect,2
perform,2
performance,2
performers,1
perhaps,1
period,9
permanent,2
permanently,7
permit,1
permits,7
permitted,1
perpetrated,1
perpetrator,1
perpetuating,1
perseverance,1
person,4
personal,4
personality,1
personas,1
perspective,1
pests,1
pet,1
peterroskam,3
peters,2
petition,4
petitioners,2
petitions,40
pewresearch,6
pfirorg,13
phallocentric,1
pharma,1
phds,1
phelps,1
philanthropic,1
philanthropists,1
philippines,1
philosopher,1
phone,2
phones,1
photo,1
physical,1
physicals,1
pichai,1
pick,2
picked,3
picture,1
piece,1
pierre,1
piggish,1
pile,1
pilots,1
pimps,2
pinkerton,1
pipeline,1
pirates,1
piss,1
pissed,1
piven,1
pixie,1
pkg,1
place,6
placed,1
places,4
plaid_tillerson,1
plain,2
plainly,1
plan,1
plane,1
planned,2
plans,7
plant,3
plate,2
platform,1
platforms,1
platoon,1
players,1
playing,1
plaza,1
pledge,1
pledged,1
plenty,3
pls,8
plus,8
plying,1
plz,1
pm,3
pmdzrwqubb,1
pmmodi,2
pmoindia,6
pmxeazasfb,1
poe,1
point,3
points,1
pol,1
poland,1
polanski,1
police,8
policies,14
policy,15
policymakers,1
polite,1
political,2
politicians,11
politics,2
poll,2
poor,7
poorly,2
popular,5
popularity,1
population,4
populationreplacement,1
populist,1
porn,2
porterhwells,1
portfolium,1
portions,1
position,9
positions,8
positive,1
possible,3
possibly,3
post,3
postal,2
posted,1
posting,1
postings,1
posts,1
pot,1
potential,2
potentially,1
potus,134
potustrump,1
poverty,5
powdered,1
power,12
powerful,2
ppl,4
ppr,1
pr,1
practices,1
practicing,1
pragmatic,1
praju,1
prakashjavdekar,1
prasad,1
preaching,1
predatory,1
prefer,1
prefered,1
preferential,1
preferred,1
premium,3
premiumprocessing,2
prepare,1
prepared,1
preparing,1
prescriptions,1
presence,2
presidency,1
president,13
presidents,1
presssec,2
prestar,1
preston_hue,1
presume,1
pretend,3
pretending,1
pretentious,1
pretext,1
pretty,3
prevailing,2
prevalent,4
prevention,1
previous,2
previously,1
preyed,1
prez,1
price,1
prices,5
pricks,1
primary,1
principle,1
prior,1
priority,2
prison,1
prisonplanet,1
private,3
privatize,1
priyankajagtap,10
pro,2
proamerican,1
prob,1
probably,2
probe,1
problem,10
problematic,1
problems,3
proceso,3
process,43
processing,4
procreative,1
produce,1
produced,2
production,2
products,2
prof,2
professional,1
professionalism,1
professionals,4
proficiency,1
profit,1
profits,2
program,31
programming,1
programs,2
progress,1
progressive,1
progressively,1
project,7
projects,4
prominent,1
promise,1
promised,3
promote,3
promoted,3
promotion,1
promotional,1
promotions,2
prompt,1
prone,1
propaganda,1
proper,2
properly,1
property,4
prophecy,1
proposal,4
proposed,3
proprietary,1
prosecutor,1
prospective,2
prosperity,2
prostitutes,2
prostitution,1
protect,11
protectamericans,9
protecting,4
protection,2
protections,1
protectusworkers,21
protest,1
protesting,1
proud,1
prove,1
proven,2
provide,5
provider,1
provides,3
providing,3
proving,1
provision,4
provoked,1
proyectos,1
prudent,1
psychiatric,1
pt,3
pu,1
public,12
publicidad,1
publicly,1
publish,1
puerto,1
pull,1
pulled,1
pulling,1
pumped,1
punished,1
punjab,2
puppet,1
purchased,1
purposes,2
pursue,1
purushasukta,1
push,5
pushing,2
puts,2
putting,5
python,2
qarlmtktyh,1
qlkhvtkcqd,1
qtiboykvmk,1
quadruple,1
qualified,8
qualify,1
qualities,1
quality,1
que,1
question,4
questionable,2
questioned,5
questions,6
queue,3
quibbles,1
quick,2
quickly,2
quieren,1
quiet,1
quihrsnnro,1
quit,3
quite,4
quota,5
quotas,2
qzindia,1
rabid,1
race,11
races,1
racial,1
racism,4
racist,2
raconomics,1
radar,1
radical,1
radio,1
raffle,1
raft,1
rahulgandhi,3
railroad,1
railroads,1
raise,5
raised,4
raisgtaxes,1
rajasthandiwas,1
rajavasireddy,1
rallies,1
rally,3
rallying,1
ram,1
rampant,2
rampantly,1
randian,1
randpaul,3
range,1
ranging,1
rank,4
ranked,1
ranks,2
rant,1
rants,1
rape,6
raped,1
raping,1
rapist,1
rare,1
rastogi,1
rate,5
rates,4
rather,2
rathigakv,2
ratings,1
rations,1
rcoonrlogy,1
re,12
reach,3
reached,16
reaches,7
reachsudheer,1
read,24
reading,1
ready,5
reagan,3
real,12
real_sj_olsen,1
realdonaldtrump,164
reality,1
realize,2
realized,1
realjameswoods,4
really,13
realmedridd,2
realsureshmatha,2
reap,1
reason,8
reasons,3
reassess,1
rebuild,1
rebuvecldq,1
recap,1
receive,1
received,9
receives,1
recent,14
recently,1
recep,1
recepients,1
recession,3
recipient,1
recipients,3
recognise,1
recognises,1
record,3
recorded,1
recruit,7
recruited,2
recruiter,1
recruiters,5
recruiting,4
recruitment,6
recurring,1
redesign,1
reduce,5
reduced,3
reduces,1
reducing,1
reduction,2
redundant,1
reed,1
reference,2
reform,5
reformer,1
reforming,1
reforms,1
refresher,1
refugee,1
refugees,1
refusal,2
refuse,6
regan,1
regarding,1
regardless,3
regimes,1
region,1
regions,2
registered,4
reglamentaria,1
regular,1
regulation,4
regurgitated,1
reign,1
reinterpretation,1
reinvest,1
reject,4
rejected,3
rejection,6
related,19
relationship,1
relatives,1
release,4
released,1
relegates,1
reliant,1
relief,3
religion,1
remains,2
remarkable,1
remarry,1
remembers,1
reminder,4
reminds,1
remittance,2
remitttance,1
remote,1
removal,2
remove,1
remvd,1
rename,4
renamed,1
renew,1
renewal,6
renewals,1
renewing,1
rent,1
reonthierside,1
reopen,1
reorganized,1
rep,2
repatriatedlayoffs,1
repatriating,1
repatriations,1
repdonbacon,4
repealed,7
repgoodlatte,3
repkevinyoder,5
replace,15
replaced,19
replacement,4
replacements,4
replaces,7
replacing,2
replug,2
reply,3
report,8
reported,11
reporter,2
reports,2
representation,2
repression,1
republican,2
republicans,2
repulicannguyen,1
repzoelofgren,1
request,12
requested,1
requests,2
require,10
required,3
requirements,5
requires,1
requiring,1
rescind,3
rescuing,1
research,6
researched,1
resentment,2
reservations,1
reshape,1
reshorenow,5
residency,1
residents,4
resides,1
resistance,1
resolve,1
resonance,1
resources,1
respect,4
respects,1
respond,2
response,2
responsibility,1
responsible,8
rest,7
restoreamerica,1
restrictions,4
restrictive,1
restructure,1
result,3
results,3
resume,5
resumes,7
retain,2
retaining,1
retirement,7
retrain,3
return,2
retweeted,1
reveal,1
revealed,1
reveals,1
reverse,1
review,1
revitalize,1
revoke,26
revoked,2
revoking,1
revolt,1
revolutionary,1
reward,1
rewarded,1
rewarding,1
rewritten,1
rextillersom,3
rf,1
rfacjjapxh,1
rfe,4
rfkxfyswfd,1
rhc,1
rhc_usa,3
rhetoric,2
rich,1
richer,1
rickgreenma,2
rico,1
rid,1
ride,1
rides,1
ridiculous,1
right,26
rights,8
ring,1
rinos,3
riots,1
riqsgrowqa,1
rise,1
rising,1
risk,3
risks,1
rito,1
river,2
road,3
roads,2
roam,1
roasted,3
rob,2
robber,3
robbery,1
robert,1
robots,2
rochdale,1
rolandopablos,1
role,1
roles,1
roman,1
ron_nirenberg,1
ronald,1
ronnyjacksonmd,1
roof,2
room,2
roosevelt,2
roots,1
rope,1
rot,1
rotation,1
roughly,2
round,2
route,1
routinely,1
rovers,1
row,1
roybeck_nusa,14
royblunt,5
rr,1
rrxdzdfmdn,1
ruin,2
ruined,1
ruining,1
rule,9
ruled,1
rules,3
ruling,1
running,2
rupees,1
rush,1
rushing,1
russia,4
russian,2
rust,1
rxkrfkapwc,1
sa,1
sabotage,1
sad,10
sadly,5
safa,2
safe,2
safeguard,1
safer,1
safety,2
sagaryogendra,5
sahispaniccc,1
sake,2
salaries,6
salary,7
sales,2
salinas,1
sam,1
samanthaschann,1
samaritan,1
sample,1
san,8
sanctuarystate,1
sanders,1
sanfransico,1
sanjayuvacha,1
sarahpierceesq,2
sardesairajdeep,1
saturated,1
satya,1
satyanadella,1
sauce,1
saudi,3
saul,1
savaged,1
save,10
saveamsoul,3
saved,1
savelegalhighskilledimmignt,1
savelegalimmigrants,3
saveourschools,1
saves,1
saveusworkers,1
saving,1
savings,2
saw,2
says,13
scabs,1
scam,9
scammer,1
scammers,1
scams,5
scapegoats,1
scarce,3
scare,1
scared,3
scheme,2
schemes,1
schifter,1
scholarships,1
school,12
schools,15
sci,2
science,10
scientific,1
scientists,2
scms,3
scorched,1
scotttrobinsonn,3
scouring,1
scrap,3
scrapped,1
scratching,1
screw,2
screwed,2
script,1
scrutiny,14
scstact,1
scumbags,3
sdmincwovm,1
se,1
sea,2
seamless,1
seanhannity,12
search,4
season,13
seattle,2
secelainechao,1
secnielsen,4
second,3
secondary,2
secondlady,2
secretaryacosta,1
secrets,3
section,2
sector,6
sectors,1
secure,1
security,10
see,19
seeing,4
seek,1
seeker,1
seekers,1
seeking,2
seeks,1
seem,2
seems,3
seen,10
seiu,1
selected,2
self,3
selfish,1
seling,1
selling,2
semi,5
sen,1
senate,2
senatedems,6
senategop,7
senatemajldr,4
senator,2
senators,4
send,7
sending,5
sends,3
senfeinstein,1
senior,1
seniors,1
senjeffflake,3
senkamalaharris,1
senorrinhatch,20
sensanders,14
senschumer,1
sense,2
sent,4
sentence,3
senthomtillis,1
sentiments,1
sentomcotton,13
separate,2
separation,1
sept,2
september,2
serbia,1
serfs,1
serial,2
series,2
serious,5
seriously,3
serpent,1
sertanista,1
serve,1
serves,1
service,4
services,6
servicios,2
serving,1
set,7
sets,2
settle,1
setup,1
seven,1
several,2
sevp,1
sewage,3
sex,9
sexual,5
sf,2
sfchronicle,1
sg,1
sh,1
shame,2
shameful,1
shankar,2
shape,1
shaping,1
share,5
shared,1
shareholders,1
sharepoint,1
shares,1
shariah,1
sharing,1
sharmarekha,3
shavit,1
shd,5
sheen,1
sheer,1
shelf,1
shelter,6
shenzhen,1
shield,1
shields,1
shill,1
shipment,1
shipping,1
shit,3
shithole,2
shitting,1
shivbhaktajoshi,2
shivendra,1
shldn,1
shocked,3
shocking,4
shop,3
shoppers,1
shopping,2
shops,2
shored,1
short,5
shortage,6
shortcut,1
shortly,1
shot,1
shouldn,1
shovel,1
show,9
showed,1
showing,1
shown,1
shows,5
shrinjoyr,1
shud,1
shut,4
sick,5
side,3
sides,2
siding,1
sight,1
signal,1
signed,1
significant,1
significantly,1
siia_us,10
sikh,3
silence,3
silent,2
silicon,12
siliconvalley,8
similar,3
simple,4
simplistic,1
simply,3
since,15
sincerity,1
singapore,2
singh,2
single,2
sister,2
sit,1
site,3
sitting,1
situation,2
six,1
sixth,2
skill,5
skilled,44
skilledimmigrants,1
skills,10
skillset,1
skillsgap,1
skip,1
skyrocketing,1
sl,1
slaughter,2
slave,4
slaves,18
slavetrader,2
slightly,1
slovakia,1
slowed,1
slowly,1
small,6
smallbusiness,1
smart,1
smarter,2
smb,1
smile,1
smith,1
smog,1
sn,1
snake,3
snakes,2
snapped,1
snared,1
snehi,1
social,16
socialism,1
socialist,5
socialists,1
socialmedia,1
society,3
sociopathic,3
sociopaths,1
sodomy,1
software,3
softwaredevelopment,6
solar,1
sold,11
soldiers,3
sole,1
solely,1
solicitud,3
solution,2
solutions,1
solutions_,2
solve,2
somebody,1
someone,2
something,4
sometimes,3
somewhere,4
soon,10
sordid,1
soros,2
sorry,2
sort,1
sought,2
souls,2
sounds,2
soup,1
sourced,2
sources,1
south,5
southern,1
southwestern,1
souza,1
sow,1
space,1
spain,3
span,1
spare,1
spark,1
sparking,1
speak,2
speaker,1
speakerryan,8
special,1
speciality,1
specialized,3
specially,1
specialty,1
specific,1
specificity,1
speech,5
speed,1
spend,2
spent,2
spiked,1
spin,1
spirit,1
spit,1
split,1
spnd,1
spoiled,1
spoke,2
sponsor,7
sponsored,3
sponsorship,1
spoof,2
spot,1
spots,1
spousal,1
spouse,3
spouses,25
spread,3
spreading,2
spring,1
spurred,1
spurts,1
spy,1
spying,4
sr,1
sri,1
ssa,1
stabbing,1
stable,1
staff,2
staffing,5
stage,2
stagnant,1
stalin,1
stand,3
standard,1
stands,1
stanley,1
stars,1
start,15
started,4
starting,3
starts,6
startup,6
startups,1
starvation,1
starving,1
stashing,1
state,11
stated,1
statement,4
statements,1
states,13
stating,1
station,3
statue,3
statues,1
status,6
stay,3
steal,5
stealers,1
stealing,5
steals,1
stefwkight,2
stem,25
step,1
stephenmilleral,3
stepping,1
steps,1
stern,1
steve,1
sticker,2
stigma,3
still,17
stipend,1
stlmosaic,1
stockholm,1
stolen,1
stonecreek,1
stop,50
stoplootofusa,2
stopped,2
stopping,1
stopthecaravan,1
stories,1
storms,1
story,9
straight,3
strategic,1
strategies,1
strategist,1
strategy,3
street,2
streets,2
strength,2
strengthen,1
strengthened,1
stretch,1
stretched,1
strict,2
stricter,1
strike,5
strikers,1
strikes,6
striking,4
strikingand,1
stringent,1
stripped,1
strong,4
stronger,1
strongly,2
struggling,2
sts,1
student,11
students,14
study,3
studying,1
stuffing,1
stupid,3
suave,1
subject,13
submit,15
submitted,1
subsidies,10
subsidize,1
subsidized,1
subsidy,1
substantially,1
suburban,1
subversive,1
subvert,1
success,2
successes,1
successful,1
sucked,1
suddenly,3
sudipmisra,2
sue,3
suffer,1
suffered,3
suffering,2
suffers,1
suggestions,1
suicide,7
suit,1
suited,1
sum,1
summer,2
summers,1
sundar,1
sundarpichai,2
sunday,2
sundays,1
sunil,1
super,1
supervised,1
supervisors,1
supplied,1
supply,3
support,16
supported,3
supporters,3
supporting,5
supports,5
supposed,2
supposedly,1
suppress,2
supreme,3
supremecourt,1
sure,5
suresh,1
surface,2
surge,1
surprise,2
surprised,2
survival,1
survive,2
survived,1
surviving,1
sushmaswaraj,6
suspend,1
suspended,2
suspension,1
suspicion,1
swamp,1
swarms,1
swatijaihind,1
sweden,1
sxdoc,1
symbolic,1
symptoms,1
syndrome,1
system,16
systematic,2
systemic,1
systems,2
table,1
tactic,1
tactics,2
tadbwtnqgj,1
tagged,1
tags,1
taj,1
take,35
taken,7
takers,1
takes,3
taking,8
talent,18
talented,2
talk,10
talked,2
talking,4
talkingmoose_,2
tamed,1
tamil,1
tamilnews,1
tandan,1
tanked,1
tapping,1
taps,1
target,3
targeted,2
targeting,2
tariffs,2
tarp,1
tasks,1
tata,1
tax,19
taxes,21
taxi,1
taxis,1
taxpayer,1
taxpayers,1
taxpaying,1
tb,1
tback,1
tdmktrkitq,1
teach,3
teacher,1
teachers,18
teacherstrike,1
teaching,1
team,4
teams,1
teamsa,1
teamsters,1
tech,70
techies,9
techindustry,3
techjobs,2
technical,5
technological,1
technologies,1
technology,13
techs,3
techwonk,1
tedcruz,2
teddy,1
tedmalloch_,1
teen,1
teenage,1
telcos,1
telephone,1
telling,2
tells,1
temp,2
temporarily,2
temporary,16
ten,2
term,5
terrible,1
territory,1
terrorism,1
terrorist,1
test,1
tested,2
testimonial,1
tests,1
tewfbiwlij,1
texanlolly,13
texas,10
tfoysqceik,1
thank,10
thanks,7
thats,2
the_trump_train,2
theearthgod,1
thefive,2
